Rickeh: 20.57 TrueSkill (mu 23.19, sigma 0.87), 197 kills - 179 deaths
robiin: 20.54 TrueSkill (mu 22.98, sigma 0.81), 413 kills - 348 deaths
Professor_Chaos: 20.52 TrueSkill (mu 23.07, sigma 0.85), 85 kills - 118 deaths
ANGE1: 20.48 TrueSkill (mu 22.93, sigma 0.82), 1648 kills - 1618 deaths
shaney: 20.48 TrueSkill (mu 23.83, sigma 1.12), 79 kills - 63 deaths
DEv: 20.48 TrueSkill (mu 23.19, sigma 0.90), 93 kills - 104 deaths
soifong: 20.46 TrueSkill (mu 22.91, sigma 0.81), 324 kills - 399 deaths
Snake: 20.46 TrueSkill (mu 22.95, sigma 0.83), 73 kills - 161 deaths
KnJ: 20.45 TrueSkill (mu 25.99, sigma 1.85), 15 kills - 21 deaths
Hyper: 20.45 TrueSkill (mu 22.91, sigma 0.82), 396 kills - 432 deaths
BENDJI: 20.45 TrueSkill (mu 22.92, sigma 0.82), 489 kills - 460 deaths
CyberFocus: 20.44 TrueSkill (mu 22.82, sigma 0.79), 532 kills - 516 deaths
FNS: 20.44 TrueSkill (mu 22.85, sigma 0.80), 1074 kills - 1106 deaths
uNd: 20.42 TrueSkill (mu 23.09, sigma 0.89), 131 kills - 154 deaths
kassad: 20.39 TrueSkill (mu 22.88, sigma 0.83), 125 kills - 183 deaths
ImpressioN: 20.39 TrueSkill (mu 23.08, sigma 0.90), 80 kills - 126 deaths
Havoc: 20.38 TrueSkill (mu 23.00, sigma 0.87), 354 kills - 476 deaths
m4niac: 20.35 TrueSkill (mu 23.64, sigma 1.10), 56 kills - 51 deaths
soviet: 20.31 TrueSkill (mu 23.38, sigma 1.02), 77 kills - 61 deaths
soygood: 20.26 TrueSkill (mu 24.59, sigma 1.44), 40 kills - 50 deaths
felps: 20.23 TrueSkill (mu 22.63, sigma 0.80), 344 kills - 322 deaths
spity: 20.23 TrueSkill (mu 24.90, sigma 1.56), 36 kills - 39 deaths
DSTR: 20.22 TrueSkill (mu 22.95, sigma 0.91), 115 kills - 113 deaths
pronax: 20.21 TrueSkill (mu 22.79, sigma 0.86), 1144 kills - 1317 deaths
wabbit: 20.21 TrueSkill (mu 22.72, sigma 0.84), 173 kills - 174 deaths
hwinn: 20.20 TrueSkill (mu 23.57, sigma 1.13), 44 kills - 41 deaths
cheti: 20.20 TrueSkill (mu 23.65, sigma 1.15), 63 kills - 78 deaths
XANTARES: 20.15 TrueSkill (mu 22.62, sigma 0.82), 292 kills - 209 deaths
SnypeR: 20.15 TrueSkill (mu 22.89, sigma 0.91), 170 kills - 189 deaths
DeadFox: 20.14 TrueSkill (mu 22.71, sigma 0.86), 646 kills - 639 deaths
varito: 20.10 TrueSkill (mu 22.81, sigma 0.90), 77 kills - 90 deaths
igou: 20.09 TrueSkill (mu 23.27, sigma 1.06), 76 kills - 62 deaths
disco doplan: 20.08 TrueSkill (mu 22.92, sigma 0.95), 147 kills - 148 deaths
nFx: 20.05 TrueSkill (mu 23.42, sigma 1.12), 57 kills - 87 deaths
electronic: 20.00 TrueSkill (mu 22.39, sigma 0.80), 364 kills - 298 deaths
Toy: 20.00 TrueSkill (mu 22.49, sigma 0.83), 393 kills - 420 deaths
kUcheR: 20.00 TrueSkill (mu 22.44, sigma 0.81), 1338 kills - 1423 deaths
Kallberg: 20.00 TrueSkill (mu 22.93, sigma 0.98), 112 kills - 94 deaths
crisby: 19.97 TrueSkill (mu 22.33, sigma 0.79), 623 kills - 730 deaths
hermayne: 19.97 TrueSkill (mu 23.06, sigma 1.03), 79 kills - 73 deaths
gazR: 19.95 TrueSkill (mu 24.29, sigma 1.45), 25 kills - 30 deaths
zne: 19.89 TrueSkill (mu 27.48, sigma 2.53), 14 kills - 20 deaths
PLAZ: 19.88 TrueSkill (mu 23.10, sigma 1.07), 98 kills - 67 deaths
nutters: 19.86 TrueSkill (mu 25.48, sigma 1.87), 16 kills - 21 deaths
pay8ack: 19.85 TrueSkill (mu 22.71, sigma 0.95), 76 kills - 89 deaths
neto: 19.84 TrueSkill (mu 23.45, sigma 1.20), 80 kills - 77 deaths
FoDa: 19.84 TrueSkill (mu 22.91, sigma 1.03), 78 kills - 104 deaths
insom: 19.80 TrueSkill (mu 22.59, sigma 0.93), 118 kills - 101 deaths
huNter: 19.78 TrueSkill (mu 24.17, sigma 1.46), 23 kills - 34 deaths
HUNDEN: 19.76 TrueSkill (mu 22.20, sigma 0.82), 414 kills - 471 deaths
dejvin: 19.75 TrueSkill (mu 22.83, sigma 1.03), 52 kills - 72 deaths
rooRoooo: 19.74 TrueSkill (mu 22.16, sigma 0.81), 250 kills - 272 deaths
weber: 19.73 TrueSkill (mu 22.58, sigma 0.95), 96 kills - 117 deaths
SOKER: 19.72 TrueSkill (mu 22.32, sigma 0.87), 125 kills - 139 deaths
Luz: 19.72 TrueSkill (mu 24.68, sigma 1.65), 58 kills - 48 deaths
h1x: 19.67 TrueSkill (mu 24.44, sigma 1.59), 27 kills - 23 deaths
adn: 19.66 TrueSkill (mu 23.01, sigma 1.11), 44 kills - 42 deaths
zpr: 19.66 TrueSkill (mu 22.39, sigma 0.91), 106 kills - 119 deaths
mixwell: 19.63 TrueSkill (mu 22.31, sigma 0.89), 122 kills - 113 deaths
MusambaN1: 19.63 TrueSkill (mu 22.25, sigma 0.87), 124 kills - 126 deaths
Lumji: 19.55 TrueSkill (mu 22.37, sigma 0.94), 74 kills - 69 deaths
YukiStyle: 19.54 TrueSkill (mu 25.18, sigma 1.88), 30 kills - 33 deaths
kustoM: 19.49 TrueSkill (mu 22.66, sigma 1.06), 82 kills - 121 deaths
pauf: 19.48 TrueSkill (mu 21.98, sigma 0.83), 228 kills - 193 deaths
draWsouL: 19.42 TrueSkill (mu 21.98, sigma 0.85), 196 kills - 213 deaths
mopoz: 19.41 TrueSkill (mu 22.24, sigma 0.94), 88 kills - 88 deaths
SOON: 19.35 TrueSkill (mu 22.09, sigma 0.91), 114 kills - 92 deaths
Krewmer: 19.35 TrueSkill (mu 22.11, sigma 0.92), 99 kills - 92 deaths
kemz: 19.32 TrueSkill (mu 24.87, sigma 1.85), 6 kills - 18 deaths
alessa: 19.24 TrueSkill (mu 22.22, sigma 0.99), 46 kills - 71 deaths
James: 19.24 TrueSkill (mu 21.86, sigma 0.87), 174 kills - 184 deaths
Barcode: 19.24 TrueSkill (mu 21.91, sigma 0.89), 165 kills - 176 deaths
bomez: 19.23 TrueSkill (mu 23.76, sigma 1.51), 36 kills - 54 deaths
sunny: 19.23 TrueSkill (mu 23.65, sigma 1.48), 33 kills - 38 deaths
DANZ: 19.21 TrueSkill (mu 22.42, sigma 1.07), 47 kills - 43 deaths
t3h f4rm3r: 19.20 TrueSkill (mu 21.67, sigma 0.82), 482 kills - 490 deaths
emagine: 19.18 TrueSkill (mu 21.87, sigma 0.90), 180 kills - 186 deaths
TiduS: 19.16 TrueSkill (mu 23.74, sigma 1.53), 36 kills - 36 deaths
MAIROLLS: 19.15 TrueSkill (mu 22.16, sigma 1.00), 90 kills - 91 deaths
Squishy: 19.14 TrueSkill (mu 22.57, sigma 1.14), 71 kills - 63 deaths
KAPARZO: 19.12 TrueSkill (mu 22.26, sigma 1.05), 61 kills - 36 deaths
redSNK: 19.11 TrueSkill (mu 21.73, sigma 0.87), 165 kills - 194 deaths
EXR: 19.11 TrueSkill (mu 21.56, sigma 0.82), 199 kills - 203 deaths
tRAUMAHAH: 19.09 TrueSkill (mu 22.79, sigma 1.24), 44 kills - 54 deaths
NENO: 19.06 TrueSkill (mu 22.22, sigma 1.05), 84 kills - 93 deaths
SHOOWTiME: 19.04 TrueSkill (mu 21.49, sigma 0.82), 596 kills - 625 deaths
EygisK: 19.03 TrueSkill (mu 22.15, sigma 1.04), 53 kills - 69 deaths
cbk: 19.01 TrueSkill (mu 26.11, sigma 2.37), 5 kills - 17 deaths
KubiK: 18.95 TrueSkill (mu 23.11, sigma 1.39), 40 kills - 50 deaths
agM: 18.95 TrueSkill (mu 22.20, sigma 1.08), 57 kills - 56 deaths
alecks: 18.94 TrueSkill (mu 25.40, sigma 2.15), 22 kills - 22 deaths
trig: 18.93 TrueSkill (mu 21.69, sigma 0.92), 143 kills - 164 deaths
Cyph: 18.90 TrueSkill (mu 23.81, sigma 1.64), 31 kills - 37 deaths
k0ja: 18.88 TrueSkill (mu 21.63, sigma 0.92), 98 kills - 88 deaths
raalz: 18.87 TrueSkill (mu 21.37, sigma 0.83), 165 kills - 199 deaths
Maziaz: 18.87 TrueSkill (mu 22.34, sigma 1.16), 31 kills - 48 deaths
n0thing: 18.86 TrueSkill (mu 21.37, sigma 0.84), 939 kills - 988 deaths
vins: 18.85 TrueSkill (mu 23.45, sigma 1.53), 31 kills - 39 deaths
grigua: 18.82 TrueSkill (mu 21.64, sigma 0.94), 116 kills - 139 deaths
PAINT: 18.80 TrueSkill (mu 21.36, sigma 0.85), 310 kills - 325 deaths
inVert: 18.78 TrueSkill (mu 21.25, sigma 0.82), 337 kills - 364 deaths
banks: 18.77 TrueSkill (mu 25.05, sigma 2.09), 14 kills - 14 deaths
zoneR: 18.77 TrueSkill (mu 23.16, sigma 1.46), 81 kills - 110 deaths
pier: 18.77 TrueSkill (mu 21.33, sigma 0.85), 139 kills - 143 deaths
sapphire: 18.76 TrueSkill (mu 21.32, sigma 0.85), 141 kills - 135 deaths
JAGUAR: 18.76 TrueSkill (mu 23.30, sigma 1.51), 18 kills - 37 deaths
Niqo: 18.73 TrueSkill (mu 23.73, sigma 1.66), 25 kills - 36 deaths
LefteriY: 18.72 TrueSkill (mu 22.35, sigma 1.21), 44 kills - 41 deaths
moxie: 18.72 TrueSkill (mu 22.18, sigma 1.15), 40 kills - 59 deaths
Faris: 18.70 TrueSkill (mu 23.60, sigma 1.63), 35 kills - 42 deaths
roma: 18.70 TrueSkill (mu 21.77, sigma 1.02), 52 kills - 65 deaths
spaz: 18.68 TrueSkill (mu 21.02, sigma 0.78), 541 kills - 489 deaths
bali: 18.66 TrueSkill (mu 22.30, sigma 1.21), 66 kills - 98 deaths
voo: 18.66 TrueSkill (mu 25.67, sigma 2.34), 3 kills - 17 deaths
RBZ: 18.66 TrueSkill (mu 22.16, sigma 1.17), 43 kills - 35 deaths
lucas: 18.65 TrueSkill (mu 21.05, sigma 0.80), 576 kills - 601 deaths
Kryptix: 18.64 TrueSkill (mu 23.39, sigma 1.58), 36 kills - 34 deaths
maeVe: 18.64 TrueSkill (mu 21.30, sigma 0.89), 726 kills - 751 deaths
Ray: 18.63 TrueSkill (mu 22.33, sigma 1.23), 49 kills - 51 deaths
J0KER: 18.62 TrueSkill (mu 23.39, sigma 1.59), 41 kills - 56 deaths
oddo: 18.62 TrueSkill (mu 21.75, sigma 1.04), 60 kills - 72 deaths
oteka: 18.58 TrueSkill (mu 25.27, sigma 2.23), 25 kills - 35 deaths
RadioZ1: 18.58 TrueSkill (mu 24.81, sigma 2.08), 14 kills - 17 deaths
BARBARR: 18.56 TrueSkill (mu 21.17, sigma 0.87), 539 kills - 487 deaths
Nort: 18.54 TrueSkill (mu 24.30, sigma 1.92), 8 kills - 17 deaths
henkez0t: 18.54 TrueSkill (mu 21.27, sigma 0.91), 137 kills - 126 deaths
eTRR: 18.52 TrueSkill (mu 22.33, sigma 1.27), 11 kills - 42 deaths
Snappi: 18.51 TrueSkill (mu 21.16, sigma 0.89), 118 kills - 115 deaths
BLOODZ: 18.51 TrueSkill (mu 21.06, sigma 0.85), 100 kills - 145 deaths
termi: 18.48 TrueSkill (mu 21.26, sigma 0.93), 142 kills - 154 deaths
zlynx: 18.47 TrueSkill (mu 20.94, sigma 0.82), 174 kills - 239 deaths
AERO: 18.45 TrueSkill (mu 21.48, sigma 1.01), 189 kills - 206 deaths
els: 18.44 TrueSkill (mu 20.90, sigma 0.82), 462 kills - 531 deaths
gax: 18.43 TrueSkill (mu 21.75, sigma 1.11), 72 kills - 70 deaths
streboR: 18.43 TrueSkill (mu 21.01, sigma 0.86), 493 kills - 561 deaths
MNR: 18.43 TrueSkill (mu 23.28, sigma 1.62), 50 kills - 69 deaths
Legoh: 18.42 TrueSkill (mu 25.83, sigma 2.47), 13 kills - 21 deaths
klown: 18.41 TrueSkill (mu 21.67, sigma 1.09), 94 kills - 89 deaths
PERCY: 18.41 TrueSkill (mu 21.05, sigma 0.88), 111 kills - 98 deaths
discoRd: 18.40 TrueSkill (mu 21.59, sigma 1.06), 94 kills - 73 deaths
SPERMY: 18.39 TrueSkill (mu 21.96, sigma 1.19), 40 kills - 47 deaths
slap: 18.39 TrueSkill (mu 20.90, sigma 0.84), 400 kills - 406 deaths
Kairi: 18.38 TrueSkill (mu 21.10, sigma 0.91), 138 kills - 150 deaths
Maxaki: 18.36 TrueSkill (mu 21.45, sigma 1.03), 50 kills - 74 deaths
gabesson: 18.35 TrueSkill (mu 21.05, sigma 0.90), 158 kills - 183 deaths
Gratisfaction : 18.34 TrueSkill (mu 21.63, sigma 1.10), 78 kills - 79 deaths
SOULZOR: 18.33 TrueSkill (mu 21.47, sigma 1.04), 58 kills - 76 deaths
hazy: 18.32 TrueSkill (mu 22.25, sigma 1.31), 77 kills - 79 deaths
Foxglove: 18.31 TrueSkill (mu 22.53, sigma 1.41), 39 kills - 53 deaths
alexRr: 18.31 TrueSkill (mu 22.26, sigma 1.32), 56 kills - 62 deaths
fix: 18.31 TrueSkill (mu 20.73, sigma 0.81), 551 kills - 654 deaths
HOLMES: 18.29 TrueSkill (mu 23.99, sigma 1.90), 28 kills - 39 deaths
flash: 18.28 TrueSkill (mu 20.94, sigma 0.89), 649 kills - 640 deaths
Skurk: 18.28 TrueSkill (mu 20.89, sigma 0.87), 539 kills - 534 deaths
NoMEz: 18.26 TrueSkill (mu 24.93, sigma 2.23), 8 kills - 17 deaths
spyro: 18.25 TrueSkill (mu 22.80, sigma 1.52), 24 kills - 35 deaths
gla1ve: 18.24 TrueSkill (mu 20.86, sigma 0.87), 113 kills - 110 deaths
koloRRR: 18.22 TrueSkill (mu 21.90, sigma 1.23), 58 kills - 56 deaths
savi0r: 18.21 TrueSkill (mu 20.87, sigma 0.89), 101 kills - 157 deaths
KritikaL: 18.21 TrueSkill (mu 21.82, sigma 1.20), 56 kills - 73 deaths
hades: 18.18 TrueSkill (mu 20.78, sigma 0.87), 153 kills - 191 deaths
ruin: 18.17 TrueSkill (mu 21.71, sigma 1.18), 40 kills - 43 deaths
LUFFY: 18.09 TrueSkill (mu 21.95, sigma 1.29), 36 kills - 49 deaths
LYK: 18.09 TrueSkill (mu 22.10, sigma 1.34), 42 kills - 48 deaths
fenya: 18.05 TrueSkill (mu 21.51, sigma 1.15), 65 kills - 63 deaths
derezzed: 18.00 TrueSkill (mu 20.68, sigma 0.89), 154 kills - 139 deaths
Ar3syK: 17.97 TrueSkill (mu 21.10, sigma 1.04), 62 kills - 89 deaths
Death: 17.96 TrueSkill (mu 26.05, sigma 2.70), 10 kills - 16 deaths
k5ANA: 17.95 TrueSkill (mu 21.67, sigma 1.24), 37 kills - 52 deaths
Fighter: 17.95 TrueSkill (mu 22.11, sigma 1.39), 60 kills - 61 deaths
T.c: 17.93 TrueSkill (mu 21.59, sigma 1.22), 97 kills - 112 deaths
STANNISLAW: 17.88 TrueSkill (mu 21.71, sigma 1.28), 31 kills - 41 deaths
Bondas: 17.84 TrueSkill (mu 23.04, sigma 1.73), 37 kills - 41 deaths
OCEAN: 17.84 TrueSkill (mu 20.35, sigma 0.84), 371 kills - 512 deaths
e1: 17.82 TrueSkill (mu 20.35, sigma 0.84), 161 kills - 173 deaths
mungo: 17.81 TrueSkill (mu 23.36, sigma 1.85), 29 kills - 40 deaths
gaB: 17.79 TrueSkill (mu 21.16, sigma 1.12), 39 kills - 56 deaths
mertz: 17.78 TrueSkill (mu 20.68, sigma 0.96), 116 kills - 78 deaths
eplelele: 17.77 TrueSkill (mu 22.53, sigma 1.59), 28 kills - 39 deaths
APE: 17.77 TrueSkill (mu 20.46, sigma 0.90), 239 kills - 245 deaths
maak: 17.75 TrueSkill (mu 20.40, sigma 0.88), 399 kills - 413 deaths
kibaken: 17.74 TrueSkill (mu 20.61, sigma 0.96), 120 kills - 145 deaths
smF: 17.69 TrueSkill (mu 20.40, sigma 0.90), 109 kills - 114 deaths
mymek: 17.69 TrueSkill (mu 21.25, sigma 1.19), 58 kills - 55 deaths
Mar1OOO: 17.68 TrueSkill (mu 21.05, sigma 1.12), 60 kills - 80 deaths
EasTor: 17.68 TrueSkill (mu 21.39, sigma 1.24), 32 kills - 48 deaths
holzt: 17.68 TrueSkill (mu 20.22, sigma 0.85), 151 kills - 218 deaths
Mystic: 17.66 TrueSkill (mu 20.37, sigma 0.90), 590 kills - 603 deaths
marq: 17.64 TrueSkill (mu 20.82, sigma 1.06), 59 kills - 75 deaths
DESPE: 17.64 TrueSkill (mu 20.21, sigma 0.86), 201 kills - 191 deaths
Peggyyyyy: 17.62 TrueSkill (mu 21.28, sigma 1.22), 93 kills - 94 deaths
Mayad: 17.59 TrueSkill (mu 21.83, sigma 1.41), 13 kills - 38 deaths
tck: 17.57 TrueSkill (mu 22.49, sigma 1.64), 21 kills - 34 deaths
Dark: 17.57 TrueSkill (mu 21.75, sigma 1.40), 64 kills - 56 deaths
dN: 17.51 TrueSkill (mu 20.99, sigma 1.16), 77 kills - 79 deaths
meisoN: 17.50 TrueSkill (mu 20.38, sigma 0.96), 84 kills - 91 deaths
RoLEX: 17.47 TrueSkill (mu 20.46, sigma 0.99), 88 kills - 93 deaths
Eley: 17.45 TrueSkill (mu 20.09, sigma 0.88), 435 kills - 590 deaths
es3tag: 17.44 TrueSkill (mu 20.47, sigma 1.01), 93 kills - 96 deaths
draek: 17.44 TrueSkill (mu 20.03, sigma 0.86), 158 kills - 212 deaths
Szanto: 17.44 TrueSkill (mu 22.21, sigma 1.59), 40 kills - 49 deaths
aLEX: 17.40 TrueSkill (mu 22.19, sigma 1.59), 40 kills - 43 deaths
insaniac: 17.38 TrueSkill (mu 21.60, sigma 1.41), 29 kills - 34 deaths
trigy: 17.35 TrueSkill (mu 23.74, sigma 2.13), 29 kills - 39 deaths
k-nex: 17.34 TrueSkill (mu 20.81, sigma 1.16), 71 kills - 82 deaths
naSu: 17.31 TrueSkill (mu 19.83, sigma 0.84), 142 kills - 184 deaths
fanatic: 17.30 TrueSkill (mu 21.42, sigma 1.37), 22 kills - 45 deaths
Enix: 17.29 TrueSkill (mu 20.94, sigma 1.22), 54 kills - 43 deaths
chopper: 17.28 TrueSkill (mu 20.54, sigma 1.09), 106 kills - 104 deaths
slimc: 17.27 TrueSkill (mu 21.73, sigma 1.49), 40 kills - 43 deaths
dNB: 17.24 TrueSkill (mu 20.39, sigma 1.05), 84 kills - 129 deaths
Dr.Mr.Fish: 17.22 TrueSkill (mu 21.01, sigma 1.26), 30 kills - 34 deaths
ino: 17.21 TrueSkill (mu 20.43, sigma 1.07), 71 kills - 79 deaths
spiker: 17.20 TrueSkill (mu 19.60, sigma 0.80), 330 kills - 385 deaths
StealthyMike: 17.20 TrueSkill (mu 21.89, sigma 1.56), 18 kills - 33 deaths
Davidera: 17.20 TrueSkill (mu 20.22, sigma 1.01), 53 kills - 81 deaths
SnrLx: 17.18 TrueSkill (mu 26.41, sigma 3.08), 15 kills - 17 deaths
stich: 17.17 TrueSkill (mu 20.48, sigma 1.10), 63 kills - 83 deaths
barb1: 17.17 TrueSkill (mu 20.21, sigma 1.01), 56 kills - 66 deaths
st^: 17.17 TrueSkill (mu 20.08, sigma 0.97), 87 kills - 96 deaths
r0bs3n: 17.16 TrueSkill (mu 20.84, sigma 1.23), 76 kills - 77 deaths
JANER1K: 17.14 TrueSkill (mu 21.19, sigma 1.35), 37 kills - 37 deaths
slajden: 17.11 TrueSkill (mu 20.58, sigma 1.16), 59 kills - 89 deaths
Mariooh: 17.09 TrueSkill (mu 20.55, sigma 1.15), 40 kills - 54 deaths
Logan: 17.06 TrueSkill (mu 20.92, sigma 1.29), 38 kills - 40 deaths
BrN: 17.03 TrueSkill (mu 20.51, sigma 1.16), 47 kills - 39 deaths
Devilwalk: 17.01 TrueSkill (mu 19.67, sigma 0.89), 399 kills - 548 deaths
senketsu: 16.97 TrueSkill (mu 20.25, sigma 1.09), 60 kills - 88 deaths
zquence: 16.95 TrueSkill (mu 21.29, sigma 1.45), 18 kills - 37 deaths
TuGuX: 16.92 TrueSkill (mu 19.45, sigma 0.84), 182 kills - 195 deaths
Pod: 16.90 TrueSkill (mu 21.15, sigma 1.42), 49 kills - 65 deaths
madc: 16.88 TrueSkill (mu 19.71, sigma 0.95), 87 kills - 91 deaths
dom: 16.86 TrueSkill (mu 20.79, sigma 1.31), 33 kills - 40 deaths
JoshRT: 16.84 TrueSkill (mu 21.32, sigma 1.49), 26 kills - 39 deaths
Steelya: 16.81 TrueSkill (mu 21.09, sigma 1.43), 30 kills - 53 deaths
rommi: 16.75 TrueSkill (mu 20.67, sigma 1.31), 58 kills - 61 deaths
asmo: 16.74 TrueSkill (mu 19.82, sigma 1.03), 52 kills - 79 deaths
mynio: 16.70 TrueSkill (mu 21.30, sigma 1.53), 39 kills - 57 deaths
Pol4ris: 16.70 TrueSkill (mu 23.28, sigma 2.20), 11 kills - 16 deaths
ajk: 16.69 TrueSkill (mu 21.78, sigma 1.70), 29 kills - 39 deaths
sukitRon: 16.65 TrueSkill (mu 19.67, sigma 1.01), 62 kills - 93 deaths
cheK: 16.63 TrueSkill (mu 20.22, sigma 1.20), 29 kills - 43 deaths
pauLy: 16.62 TrueSkill (mu 20.31, sigma 1.23), 48 kills - 52 deaths
ONLY: 16.61 TrueSkill (mu 19.35, sigma 0.92), 180 kills - 192 deaths
pg: 16.60 TrueSkill (mu 19.69, sigma 1.03), 86 kills - 101 deaths
shev: 16.57 TrueSkill (mu 19.88, sigma 1.10), 21 kills - 57 deaths
xikii: 16.55 TrueSkill (mu 19.51, sigma 0.98), 66 kills - 97 deaths
VerTeX: 16.51 TrueSkill (mu 24.50, sigma 2.66), 18 kills - 16 deaths
zneiL: 16.50 TrueSkill (mu 19.15, sigma 0.88), 87 kills - 154 deaths
no1special: 16.49 TrueSkill (mu 22.15, sigma 1.89), 28 kills - 27 deaths
acl: 16.47 TrueSkill (mu 20.23, sigma 1.25), 32 kills - 41 deaths
blocker: 16.46 TrueSkill (mu 20.45, sigma 1.33), 37 kills - 43 deaths
arki: 16.45 TrueSkill (mu 19.33, sigma 0.96), 108 kills - 141 deaths
Stv: 16.43 TrueSkill (mu 21.08, sigma 1.55), 15 kills - 27 deaths
toff: 16.37 TrueSkill (mu 19.56, sigma 1.06), 98 kills - 113 deaths
NVS: 16.37 TrueSkill (mu 20.28, sigma 1.30), 30 kills - 46 deaths
esio: 16.36 TrueSkill (mu 19.48, sigma 1.04), 98 kills - 102 deaths
ANTON: 16.32 TrueSkill (mu 22.95, sigma 2.21), 21 kills - 18 deaths
DarknessPho: 16.31 TrueSkill (mu 18.98, sigma 0.89), 112 kills - 144 deaths
Lopez: 16.30 TrueSkill (mu 19.72, sigma 1.14), 49 kills - 76 deaths
Vizz: 16.30 TrueSkill (mu 22.48, sigma 2.06), 32 kills - 24 deaths
ChEekz: 16.29 TrueSkill (mu 20.35, sigma 1.35), 27 kills - 42 deaths
Loord: 16.24 TrueSkill (mu 18.77, sigma 0.85), 426 kills - 514 deaths
simsy: 16.22 TrueSkill (mu 20.75, sigma 1.51), 36 kills - 37 deaths
marto: 16.09 TrueSkill (mu 21.37, sigma 1.76), 27 kills - 39 deaths
Jendy: 16.08 TrueSkill (mu 20.49, sigma 1.47), 32 kills - 37 deaths
Courty: 16.08 TrueSkill (mu 21.41, sigma 1.78), 9 kills - 22 deaths
ferg: 16.03 TrueSkill (mu 20.41, sigma 1.46), 15 kills - 30 deaths
Rayv: 16.03 TrueSkill (mu 19.30, sigma 1.09), 45 kills - 75 deaths
Dan: 16.02 TrueSkill (mu 23.45, sigma 2.48), 16 kills - 21 deaths
Rub3nix: 16.01 TrueSkill (mu 19.41, sigma 1.13), 57 kills - 78 deaths
MK: 16.01 TrueSkill (mu 20.58, sigma 1.52), 32 kills - 39 deaths
Caliph: 15.80 TrueSkill (mu 19.68, sigma 1.29), 34 kills - 50 deaths
silv: 15.80 TrueSkill (mu 19.57, sigma 1.26), 45 kills - 60 deaths
nEMANHA: 15.71 TrueSkill (mu 18.46, sigma 0.92), 100 kills - 92 deaths
MoMaN: 15.68 TrueSkill (mu 21.93, sigma 2.08), 17 kills - 13 deaths
KlibRT: 15.66 TrueSkill (mu 20.80, sigma 1.71), 29 kills - 38 deaths
arch: 15.65 TrueSkill (mu 18.36, sigma 0.90), 228 kills - 281 deaths
tOAp: 15.64 TrueSkill (mu 23.29, sigma 2.55), 14 kills - 19 deaths
shake: 15.63 TrueSkill (mu 19.90, sigma 1.43), 31 kills - 36 deaths
D4n: 15.62 TrueSkill (mu 19.35, sigma 1.24), 28 kills - 42 deaths
DiE: 15.61 TrueSkill (mu 18.65, sigma 1.01), 138 kills - 145 deaths
Aozi: 15.51 TrueSkill (mu 20.36, sigma 1.62), 41 kills - 39 deaths
XShENG: 15.45 TrueSkill (mu 19.55, sigma 1.37), 43 kills - 43 deaths
phrzer: 15.43 TrueSkill (mu 20.70, sigma 1.76), 43 kills - 40 deaths
refrezh: 15.41 TrueSkill (mu 18.48, sigma 1.02), 89 kills - 79 deaths
VSK: 15.39 TrueSkill (mu 19.65, sigma 1.42), 26 kills - 40 deaths
Polly: 15.38 TrueSkill (mu 18.19, sigma 0.94), 550 kills - 534 deaths
Myth: 15.37 TrueSkill (mu 19.91, sigma 1.51), 50 kills - 49 deaths
cristian: 15.35 TrueSkill (mu 19.36, sigma 1.34), 49 kills - 38 deaths
ironmaN: 15.28 TrueSkill (mu 20.52, sigma 1.75), 11 kills - 34 deaths
papa: 15.27 TrueSkill (mu 19.05, sigma 1.26), 39 kills - 67 deaths
IyeN: 15.27 TrueSkill (mu 20.28, sigma 1.67), 24 kills - 43 deaths
erkenp: 15.26 TrueSkill (mu 18.25, sigma 1.00), 80 kills - 80 deaths
MithilF: 15.23 TrueSkill (mu 22.58, sigma 2.45), 8 kills - 20 deaths
syrsoN: 15.23 TrueSkill (mu 18.95, sigma 1.24), 87 kills - 105 deaths
Janni.Monstro: 15.22 TrueSkill (mu 18.39, sigma 1.06), 67 kills - 90 deaths
Adwait: 15.21 TrueSkill (mu 19.44, sigma 1.41), 25 kills - 41 deaths
jacoBson: 15.20 TrueSkill (mu 19.28, sigma 1.36), 36 kills - 52 deaths
shn: 15.19 TrueSkill (mu 18.75, sigma 1.18), 72 kills - 78 deaths
dartyno: 15.13 TrueSkill (mu 18.98, sigma 1.28), 29 kills - 72 deaths
PureR: 15.09 TrueSkill (mu 20.52, sigma 1.81), 27 kills - 41 deaths
TorPe: 15.04 TrueSkill (mu 18.02, sigma 0.99), 90 kills - 124 deaths
Blake: 15.02 TrueSkill (mu 21.05, sigma 2.01), 10 kills - 21 deaths
ManaN: 15.00 TrueSkill (mu 23.10, sigma 2.70), 7 kills - 17 deaths
osama: 14.98 TrueSkill (mu 21.85, sigma 2.29), 33 kills - 43 deaths
nmt: 14.98 TrueSkill (mu 18.89, sigma 1.30), 26 kills - 51 deaths
jstone: 14.96 TrueSkill (mu 18.43, sigma 1.16), 48 kills - 53 deaths
SNk: 14.96 TrueSkill (mu 17.87, sigma 0.97), 118 kills - 146 deaths
NASSE: 14.95 TrueSkill (mu 19.15, sigma 1.40), 24 kills - 39 deaths
PeTeR: 14.94 TrueSkill (mu 19.03, sigma 1.36), 43 kills - 60 deaths
Nuci: 14.92 TrueSkill (mu 19.72, sigma 1.60), 27 kills - 53 deaths
